"id","target","creator","description","c1_type","c1_match","c1_value"
"https://geoconnex.us/ref/hu08/12090402","https://reference.geoconnex.us/collections/hu08/items/12090402","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/12090402?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/12100102","https://reference.geoconnex.us/collections/hu08/items/12100102","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/12100102?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/12100201","https://reference.geoconnex.us/collections/hu08/items/12100201","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/12100201?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/12100202","https://reference.geoconnex.us/collections/hu08/items/12100202","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/12100202?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/12100203","https://reference.geoconnex.us/collections/hu08/items/12100203","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/12100203?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/12100204","https://reference.geoconnex.us/collections/hu08/items/12100204","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/12100204?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/12100301","https://reference.geoconnex.us/collections/hu08/items/12100301","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/12100301?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/12100303","https://reference.geoconnex.us/collections/hu08/items/12100303","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/12100303?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/12100304","https://reference.geoconnex.us/collections/hu08/items/12100304","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/12100304?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/15080103","https://reference.geoconnex.us/collections/hu08/items/15080103","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/15080103?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/15080200","https://reference.geoconnex.us/collections/hu08/items/15080200","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/15080200?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/15080301","https://reference.geoconnex.us/collections/hu08/items/15080301","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/15080301?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/15020006","https://reference.geoconnex.us/collections/hu08/items/15020006","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/15020006?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/15040004","https://reference.geoconnex.us/collections/hu08/items/15040004","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/15040004?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/15040006","https://reference.geoconnex.us/collections/hu08/items/15040006","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/15040006?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/14080204","https://reference.geoconnex.us/collections/hu08/items/14080204","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/14080204?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/15010005","https://reference.geoconnex.us/collections/hu08/items/15010005","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/15010005?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/15010006","https://reference.geoconnex.us/collections/hu08/items/15010006","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/15010006?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/14070006","https://reference.geoconnex.us/collections/hu08/items/14070006","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/14070006?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/14070007","https://reference.geoconnex.us/collections/hu08/items/14070007","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/14070007?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/14080201","https://reference.geoconnex.us/collections/hu08/items/14080201","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/14080201?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/14080205","https://reference.geoconnex.us/collections/hu08/items/14080205","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/14080205?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/15010003","https://reference.geoconnex.us/collections/hu08/items/15010003","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/15010003?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/15030102","https://reference.geoconnex.us/collections/hu08/items/15030102","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/15030102?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/16050101","https://reference.geoconnex.us/collections/hu08/items/16050101","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/16050101?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18010101","https://reference.geoconnex.us/collections/hu08/items/18010101","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18010101?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18010102","https://reference.geoconnex.us/collections/hu08/items/18010102","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18010102?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18010103","https://reference.geoconnex.us/collections/hu08/items/18010103","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18010103?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18010104","https://reference.geoconnex.us/collections/hu08/items/18010104","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18010104?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18010105","https://reference.geoconnex.us/collections/hu08/items/18010105","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18010105?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18010106","https://reference.geoconnex.us/collections/hu08/items/18010106","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18010106?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18010107","https://reference.geoconnex.us/collections/hu08/items/18010107","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18010107?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18010108","https://reference.geoconnex.us/collections/hu08/items/18010108","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18010108?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18010109","https://reference.geoconnex.us/collections/hu08/items/18010109","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18010109?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18010110","https://reference.geoconnex.us/collections/hu08/items/18010110","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18010110?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18010205","https://reference.geoconnex.us/collections/hu08/items/18010205","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18010205?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18010207","https://reference.geoconnex.us/collections/hu08/items/18010207","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18010207?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18010208","https://reference.geoconnex.us/collections/hu08/items/18010208","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18010208?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18010209","https://reference.geoconnex.us/collections/hu08/items/18010209","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18010209?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18010210","https://reference.geoconnex.us/collections/hu08/items/18010210","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18010210?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18010211","https://reference.geoconnex.us/collections/hu08/items/18010211","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18010211?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18010212","https://reference.geoconnex.us/collections/hu08/items/18010212","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18010212?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020002","https://reference.geoconnex.us/collections/hu08/items/18020002","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020002?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020003","https://reference.geoconnex.us/collections/hu08/items/18020003","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020003?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020004","https://reference.geoconnex.us/collections/hu08/items/18020004","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020004?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020005","https://reference.geoconnex.us/collections/hu08/items/18020005","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020005?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020104","https://reference.geoconnex.us/collections/hu08/items/18020104","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020104?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020111","https://reference.geoconnex.us/collections/hu08/items/18020111","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020111?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020115","https://reference.geoconnex.us/collections/hu08/items/18020115","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020115?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020116","https://reference.geoconnex.us/collections/hu08/items/18020116","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020116?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020121","https://reference.geoconnex.us/collections/hu08/items/18020121","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020121?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020122","https://reference.geoconnex.us/collections/hu08/items/18020122","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020122?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020123","https://reference.geoconnex.us/collections/hu08/items/18020123","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020123?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020125","https://reference.geoconnex.us/collections/hu08/items/18020125","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020125?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020126","https://reference.geoconnex.us/collections/hu08/items/18020126","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020126?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020128","https://reference.geoconnex.us/collections/hu08/items/18020128","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020128?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020129","https://reference.geoconnex.us/collections/hu08/items/18020129","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020129?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020151","https://reference.geoconnex.us/collections/hu08/items/18020151","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020151?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020152","https://reference.geoconnex.us/collections/hu08/items/18020152","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020152?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020153","https://reference.geoconnex.us/collections/hu08/items/18020153","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020153?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020154","https://reference.geoconnex.us/collections/hu08/items/18020154","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020154?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020155","https://reference.geoconnex.us/collections/hu08/items/18020155","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020155?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020156","https://reference.geoconnex.us/collections/hu08/items/18020156","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020156?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020157","https://reference.geoconnex.us/collections/hu08/items/18020157","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020157?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020158","https://reference.geoconnex.us/collections/hu08/items/18020158","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020158?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020159","https://reference.geoconnex.us/collections/hu08/items/18020159","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020159?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020161","https://reference.geoconnex.us/collections/hu08/items/18020161","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020161?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020162","https://reference.geoconnex.us/collections/hu08/items/18020162","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020162?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18020163","https://reference.geoconnex.us/collections/hu08/items/18020163","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18020163?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18030001","https://reference.geoconnex.us/collections/hu08/items/18030001","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18030001?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18030002","https://reference.geoconnex.us/collections/hu08/items/18030002","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18030002?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18030003","https://reference.geoconnex.us/collections/hu08/items/18030003","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18030003?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18030004","https://reference.geoconnex.us/collections/hu08/items/18030004","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18030004?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18030005","https://reference.geoconnex.us/collections/hu08/items/18030005","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18030005?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18030006","https://reference.geoconnex.us/collections/hu08/items/18030006","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18030006?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18030007","https://reference.geoconnex.us/collections/hu08/items/18030007","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18030007?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18030009","https://reference.geoconnex.us/collections/hu08/items/18030009","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18030009?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18030010","https://reference.geoconnex.us/collections/hu08/items/18030010","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18030010?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18030012","https://reference.geoconnex.us/collections/hu08/items/18030012","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18030012?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18040001","https://reference.geoconnex.us/collections/hu08/items/18040001","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18040001?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18040002","https://reference.geoconnex.us/collections/hu08/items/18040002","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18040002?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18040003","https://reference.geoconnex.us/collections/hu08/items/18040003","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18040003?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18040006","https://reference.geoconnex.us/collections/hu08/items/18040006","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18040006?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18040007","https://reference.geoconnex.us/collections/hu08/items/18040007","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18040007?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18040008","https://reference.geoconnex.us/collections/hu08/items/18040008","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18040008?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18040009","https://reference.geoconnex.us/collections/hu08/items/18040009","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18040009?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18040010","https://reference.geoconnex.us/collections/hu08/items/18040010","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18040010?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18040011","https://reference.geoconnex.us/collections/hu08/items/18040011","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18040011?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18040012","https://reference.geoconnex.us/collections/hu08/items/18040012","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18040012?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18040013","https://reference.geoconnex.us/collections/hu08/items/18040013","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18040013?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18040014","https://reference.geoconnex.us/collections/hu08/items/18040014","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18040014?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18040051","https://reference.geoconnex.us/collections/hu08/items/18040051","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18040051?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18050002","https://reference.geoconnex.us/collections/hu08/items/18050002","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18050002?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18050003","https://reference.geoconnex.us/collections/hu08/items/18050003","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18050003?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18050004","https://reference.geoconnex.us/collections/hu08/items/18050004","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18050004?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18050005","https://reference.geoconnex.us/collections/hu08/items/18050005","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18050005?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18050006","https://reference.geoconnex.us/collections/hu08/items/18050006","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18050006?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18060002","https://reference.geoconnex.us/collections/hu08/items/18060002","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18060002?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18060003","https://reference.geoconnex.us/collections/hu08/items/18060003","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18060003?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18060005","https://reference.geoconnex.us/collections/hu08/items/18060005","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18060005?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18060006","https://reference.geoconnex.us/collections/hu08/items/18060006","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18060006?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18060007","https://reference.geoconnex.us/collections/hu08/items/18060007","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18060007?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18060008","https://reference.geoconnex.us/collections/hu08/items/18060008","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18060008?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18060009","https://reference.geoconnex.us/collections/hu08/items/18060009","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18060009?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18060010","https://reference.geoconnex.us/collections/hu08/items/18060010","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18060010?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18060013","https://reference.geoconnex.us/collections/hu08/items/18060013","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18060013?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18060015","https://reference.geoconnex.us/collections/hu08/items/18060015","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18060015?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/18070101","https://reference.geoconnex.us/collections/hu08/items/18070101","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/18070101?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/12100401","https://reference.geoconnex.us/collections/hu08/items/12100401","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/12100401?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/12100402","https://reference.geoconnex.us/collections/hu08/items/12100402","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/12100402?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/12100403","https://reference.geoconnex.us/collections/hu08/items/12100403","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/12100403?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/12100404","https://reference.geoconnex.us/collections/hu08/items/12100404","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/12100404?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/12100405","https://reference.geoconnex.us/collections/hu08/items/12100405","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/12100405?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/12100406","https://reference.geoconnex.us/collections/hu08/items/12100406","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/12100406?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/12100407","https://reference.geoconnex.us/collections/hu08/items/12100407","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/12100407?f=${C:f:1}"
