id,target,creator,description
https://geoconnex.us/wyseo/gages/0303WR06,https://features.internetofwater.dev/collections/wy/gages/items0303WR06,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0303WR07,https://features.internetofwater.dev/collections/wy/gages/items0303WR07,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0303WR08,https://features.internetofwater.dev/collections/wy/gages/items0303WR08,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0303WR09,https://features.internetofwater.dev/collections/wy/gages/items0303WR09,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0303WR11,https://features.internetofwater.dev/collections/wy/gages/items0303WR11,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0303WR13,https://features.internetofwater.dev/collections/wy/gages/items0303WR13,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0303WR22,https://features.internetofwater.dev/collections/wy/gages/items0303WR22,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0303WR23,https://features.internetofwater.dev/collections/wy/gages/items0303WR23,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0305OC01,https://features.internetofwater.dev/collections/wy/gages/items0305OC01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0305OC02,https://features.internetofwater.dev/collections/wy/gages/items0305OC02,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0305OC03,https://features.internetofwater.dev/collections/wy/gages/items0305OC03,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0305OC06,https://features.internetofwater.dev/collections/wy/gages/items0305OC06,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0305OC11,https://features.internetofwater.dev/collections/wy/gages/items0305OC11,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0305OC12,https://features.internetofwater.dev/collections/wy/gages/items0305OC12,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0305OCBL,https://features.internetofwater.dev/collections/wy/gages/items0305OCBL,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0306KC01,https://features.internetofwater.dev/collections/wy/gages/items0306KC01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0306NW01,https://features.internetofwater.dev/collections/wy/gages/items0306NW01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0306NW04,https://features.internetofwater.dev/collections/wy/gages/items0306NW04,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0306TS01,https://features.internetofwater.dev/collections/wy/gages/items0306TS01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0307SC01,https://features.internetofwater.dev/collections/wy/gages/items0307SC01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0307SC02,https://features.internetofwater.dev/collections/wy/gages/items0307SC02,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0307SC03,https://features.internetofwater.dev/collections/wy/gages/items0307SC03,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0308GR01,https://features.internetofwater.dev/collections/wy/gages/items0308GR01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0308GR02,https://features.internetofwater.dev/collections/wy/gages/items0308GR02,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0308GR03,https://features.internetofwater.dev/collections/wy/gages/items0308GR03,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0308GR11,https://features.internetofwater.dev/collections/wy/gages/items0308GR11,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0308GR13,https://features.internetofwater.dev/collections/wy/gages/items0308GR13,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0308GR14,https://features.internetofwater.dev/collections/wy/gages/items0308GR14,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0308GRR3,https://features.internetofwater.dev/collections/wy/gages/items0308GRR3,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0309BB01,https://features.internetofwater.dev/collections/wy/gages/items0309BB01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0309NF01,https://features.internetofwater.dev/collections/wy/gages/items0309NF01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0309SF01,https://features.internetofwater.dev/collections/wy/gages/items0309SF01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0309SF02,https://features.internetofwater.dev/collections/wy/gages/items0309SF02,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0309SH01,https://features.internetofwater.dev/collections/wy/gages/items0309SH01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0309SH02,https://features.internetofwater.dev/collections/wy/gages/items0309SH02,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0309SH03,https://features.internetofwater.dev/collections/wy/gages/items0309SH03,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0309SH04,https://features.internetofwater.dev/collections/wy/gages/items0309SH04,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0312ML01,https://features.internetofwater.dev/collections/wy/gages/items0312ML01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0312PR01,https://features.internetofwater.dev/collections/wy/gages/items0312PR01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0313GC01,https://features.internetofwater.dev/collections/wy/gages/items0313GC01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0314CW01,https://features.internetofwater.dev/collections/wy/gages/items0314CW01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0315BHR1,https://features.internetofwater.dev/collections/wy/gages/items0315BHR1,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0315SH05,https://features.internetofwater.dev/collections/wy/gages/items0315SH05,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0315SH06,https://features.internetofwater.dev/collections/wy/gages/items0315SH06,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0315SH07,https://features.internetofwater.dev/collections/wy/gages/items0315SH07,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0315SH08,https://features.internetofwater.dev/collections/wy/gages/items0315SH08,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0315SH09,https://features.internetofwater.dev/collections/wy/gages/items0315SH09,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0316GR11,https://features.internetofwater.dev/collections/wy/gages/items0316GR11,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0316GR12,https://features.internetofwater.dev/collections/wy/gages/items0316GR12,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0316GR13,https://features.internetofwater.dev/collections/wy/gages/items0316GR13,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0316GR14,https://features.internetofwater.dev/collections/wy/gages/items0316GR14,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0316GR15,https://features.internetofwater.dev/collections/wy/gages/items0316GR15,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0316GRR1,https://features.internetofwater.dev/collections/wy/gages/items0316GRR1,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0316GRR2,https://features.internetofwater.dev/collections/wy/gages/items0316GRR2,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0316MC01,https://features.internetofwater.dev/collections/wy/gages/items0316MC01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/03Test,https://features.internetofwater.dev/collections/wy/gages/items03Test,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BC01,https://features.internetofwater.dev/collections/wy/gages/items0402BC01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BC02,https://features.internetofwater.dev/collections/wy/gages/items0402BC02,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BC03,https://features.internetofwater.dev/collections/wy/gages/items0402BC03,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BC04,https://features.internetofwater.dev/collections/wy/gages/items0402BC04,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BC05,https://features.internetofwater.dev/collections/wy/gages/items0402BC05,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR59,https://features.internetofwater.dev/collections/wy/gages/items0402BR59,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR60,https://features.internetofwater.dev/collections/wy/gages/items0402BR60,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR61,https://features.internetofwater.dev/collections/wy/gages/items0402BR61,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR62,https://features.internetofwater.dev/collections/wy/gages/items0402BR62,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR63,https://features.internetofwater.dev/collections/wy/gages/items0402BR63,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR64,https://features.internetofwater.dev/collections/wy/gages/items0402BR64,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR65,https://features.internetofwater.dev/collections/wy/gages/items0402BR65,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR66,https://features.internetofwater.dev/collections/wy/gages/items0402BR66,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR67,https://features.internetofwater.dev/collections/wy/gages/items0402BR67,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR68,https://features.internetofwater.dev/collections/wy/gages/items0402BR68,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR69,https://features.internetofwater.dev/collections/wy/gages/items0402BR69,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR70,https://features.internetofwater.dev/collections/wy/gages/items0402BR70,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR71,https://features.internetofwater.dev/collections/wy/gages/items0402BR71,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR72,https://features.internetofwater.dev/collections/wy/gages/items0402BR72,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR73,https://features.internetofwater.dev/collections/wy/gages/items0402BR73,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR74,https://features.internetofwater.dev/collections/wy/gages/items0402BR74,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR75,https://features.internetofwater.dev/collections/wy/gages/items0402BR75,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR76,https://features.internetofwater.dev/collections/wy/gages/items0402BR76,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR77,https://features.internetofwater.dev/collections/wy/gages/items0402BR77,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR78,https://features.internetofwater.dev/collections/wy/gages/items0402BR78,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR79,https://features.internetofwater.dev/collections/wy/gages/items0402BR79,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR80,https://features.internetofwater.dev/collections/wy/gages/items0402BR80,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402BR81,https://features.internetofwater.dev/collections/wy/gages/items0402BR81,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402GC01,https://features.internetofwater.dev/collections/wy/gages/items0402GC01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402PC01,https://features.internetofwater.dev/collections/wy/gages/items0402PC01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402PC02,https://features.internetofwater.dev/collections/wy/gages/items0402PC02,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SC01,https://features.internetofwater.dev/collections/wy/gages/items0402SC01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SC02,https://features.internetofwater.dev/collections/wy/gages/items0402SC02,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SC03,https://features.internetofwater.dev/collections/wy/gages/items0402SC03,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SF01,https://features.internetofwater.dev/collections/wy/gages/items0402SF01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SF02,https://features.internetofwater.dev/collections/wy/gages/items0402SF02,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SF03,https://features.internetofwater.dev/collections/wy/gages/items0402SF03,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SF04,https://features.internetofwater.dev/collections/wy/gages/items0402SF04,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SF05,https://features.internetofwater.dev/collections/wy/gages/items0402SF05,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SF06,https://features.internetofwater.dev/collections/wy/gages/items0402SF06,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SF07,https://features.internetofwater.dev/collections/wy/gages/items0402SF07,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SF08,https://features.internetofwater.dev/collections/wy/gages/items0402SF08,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SF09,https://features.internetofwater.dev/collections/wy/gages/items0402SF09,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SF10,https://features.internetofwater.dev/collections/wy/gages/items0402SF10,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SF11,https://features.internetofwater.dev/collections/wy/gages/items0402SF11,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SF12,https://features.internetofwater.dev/collections/wy/gages/items0402SF12,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SF13,https://features.internetofwater.dev/collections/wy/gages/items0402SF13,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SF14,https://features.internetofwater.dev/collections/wy/gages/items0402SF14,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SF15,https://features.internetofwater.dev/collections/wy/gages/items0402SF15,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SF16,https://features.internetofwater.dev/collections/wy/gages/items0402SF16,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SF17,https://features.internetofwater.dev/collections/wy/gages/items0402SF17,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SF18,https://features.internetofwater.dev/collections/wy/gages/items0402SF18,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SF19,https://features.internetofwater.dev/collections/wy/gages/items0402SF19,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SFM1,https://features.internetofwater.dev/collections/wy/gages/items0402SFM1,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SFM10,https://features.internetofwater.dev/collections/wy/gages/items0402SFM10,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SFM11,https://features.internetofwater.dev/collections/wy/gages/items0402SFM11,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SFM12,https://features.internetofwater.dev/collections/wy/gages/items0402SFM12,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SFM2,https://features.internetofwater.dev/collections/wy/gages/items0402SFM2,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SFM3,https://features.internetofwater.dev/collections/wy/gages/items0402SFM3,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SFM4,https://features.internetofwater.dev/collections/wy/gages/items0402SFM4,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SFM5,https://features.internetofwater.dev/collections/wy/gages/items0402SFM5,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SFM6,https://features.internetofwater.dev/collections/wy/gages/items0402SFM6,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SFM7,https://features.internetofwater.dev/collections/wy/gages/items0402SFM7,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SFM8,https://features.internetofwater.dev/collections/wy/gages/items0402SFM8,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SFM9,https://features.internetofwater.dev/collections/wy/gages/items0402SFM9,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SFN1,https://features.internetofwater.dev/collections/wy/gages/items0402SFN1,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SFN2,https://features.internetofwater.dev/collections/wy/gages/items0402SFN2,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SFS1,https://features.internetofwater.dev/collections/wy/gages/items0402SFS1,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SFS2,https://features.internetofwater.dev/collections/wy/gages/items0402SFS2,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SFS3,https://features.internetofwater.dev/collections/wy/gages/items0402SFS3,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SFS4,https://features.internetofwater.dev/collections/wy/gages/items0402SFS4,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SL01,https://features.internetofwater.dev/collections/wy/gages/items0402SL01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SL02,https://features.internetofwater.dev/collections/wy/gages/items0402SL02,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402SL03,https://features.internetofwater.dev/collections/wy/gages/items0402SL03,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0402WEA1,https://features.internetofwater.dev/collections/wy/gages/items0402WEA1,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403BACK,https://features.internetofwater.dev/collections/wy/gages/items0403BACK,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403BVJP,https://features.internetofwater.dev/collections/wy/gages/items0403BVJP,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403CAR4,https://features.internetofwater.dev/collections/wy/gages/items0403CAR4,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403COOP,https://features.internetofwater.dev/collections/wy/gages/items0403COOP,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403DACO,https://features.internetofwater.dev/collections/wy/gages/items0403DACO,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403EFSF,https://features.internetofwater.dev/collections/wy/gages/items0403EFSF,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403GCRK,https://features.internetofwater.dev/collections/wy/gages/items0403GCRK,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403GRO3,https://features.internetofwater.dev/collections/wy/gages/items0403GRO3,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403HEDR,https://features.internetofwater.dev/collections/wy/gages/items0403HEDR,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403HLAM,https://features.internetofwater.dev/collections/wy/gages/items0403HLAM,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403JRG,https://features.internetofwater.dev/collections/wy/gages/items0403JRG,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403KWAL,https://features.internetofwater.dev/collections/wy/gages/items0403KWAL,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403MHH,https://features.internetofwater.dev/collections/wy/gages/items0403MHH,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403MILI,https://features.internetofwater.dev/collections/wy/gages/items0403MILI,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403MOSL,https://features.internetofwater.dev/collections/wy/gages/items0403MOSL,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403ORST,https://features.internetofwater.dev/collections/wy/gages/items0403ORST,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403PCAR,https://features.internetofwater.dev/collections/wy/gages/items0403PCAR,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403POLS,https://features.internetofwater.dev/collections/wy/gages/items0403POLS,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403RICH,https://features.internetofwater.dev/collections/wy/gages/items0403RICH,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403SFJC,https://features.internetofwater.dev/collections/wy/gages/items0403SFJC,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403SPK1,https://features.internetofwater.dev/collections/wy/gages/items0403SPK1,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403TIMB,https://features.internetofwater.dev/collections/wy/gages/items0403TIMB,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403TIPP,https://features.internetofwater.dev/collections/wy/gages/items0403TIPP,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403UFI,https://features.internetofwater.dev/collections/wy/gages/items0403UFI,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403VAL3,https://features.internetofwater.dev/collections/wy/gages/items0403VAL3,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403VAL4,https://features.internetofwater.dev/collections/wy/gages/items0403VAL4,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0403WILL,https://features.internetofwater.dev/collections/wy/gages/items0403WILL,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR01,https://features.internetofwater.dev/collections/wy/gages/items0404BR01,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR02,https://features.internetofwater.dev/collections/wy/gages/items0404BR02,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR03,https://features.internetofwater.dev/collections/wy/gages/items0404BR03,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR04,https://features.internetofwater.dev/collections/wy/gages/items0404BR04,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR05,https://features.internetofwater.dev/collections/wy/gages/items0404BR05,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR06,https://features.internetofwater.dev/collections/wy/gages/items0404BR06,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR07,https://features.internetofwater.dev/collections/wy/gages/items0404BR07,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR08,https://features.internetofwater.dev/collections/wy/gages/items0404BR08,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR09,https://features.internetofwater.dev/collections/wy/gages/items0404BR09,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR10,https://features.internetofwater.dev/collections/wy/gages/items0404BR10,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR11,https://features.internetofwater.dev/collections/wy/gages/items0404BR11,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR12,https://features.internetofwater.dev/collections/wy/gages/items0404BR12,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR13,https://features.internetofwater.dev/collections/wy/gages/items0404BR13,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR14,https://features.internetofwater.dev/collections/wy/gages/items0404BR14,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR15,https://features.internetofwater.dev/collections/wy/gages/items0404BR15,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR16,https://features.internetofwater.dev/collections/wy/gages/items0404BR16,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR17,https://features.internetofwater.dev/collections/wy/gages/items0404BR17,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR18,https://features.internetofwater.dev/collections/wy/gages/items0404BR18,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR19,https://features.internetofwater.dev/collections/wy/gages/items0404BR19,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR20,https://features.internetofwater.dev/collections/wy/gages/items0404BR20,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR21,https://features.internetofwater.dev/collections/wy/gages/items0404BR21,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR22,https://features.internetofwater.dev/collections/wy/gages/items0404BR22,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR23,https://features.internetofwater.dev/collections/wy/gages/items0404BR23,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR24,https://features.internetofwater.dev/collections/wy/gages/items0404BR24,ewiggans@lincolninst.edu,wyoming state gages
https://geoconnex.us/wyseo/gages/0404BR26,https://features.internetofwater.dev/collections/wy/gages/items0404BR26,ewiggans@lincolninst.edu,wyoming state gages
